Year,Player,College,Position,Grade,Height,Arm Length,Weight,Hands,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,Three Cone Drill,20 Yard Shuttle,Wonderlic
2015,Jean Sifrin,Massachusetts,TE,5.2,77,0,245,0,4.84,0,33,114,0,4.6,0
2015,Deon Simon,Northwestern St. (LA),NT,5,76,0,321,0,5.12,35,29.5,105,7.92,4.76,0
2015,Blake Sims,Alabama,QB,5.2,71,0,218,0,4.57,0,30.5,115,0,0,0
2015,DeAndre Smelter,Georgia Tech,WR,5.5,74,0,226,0,0,0,0,0,0,0,0
2015,D'Joun Smith,Florida Atlantic,CB,5.6,70,0,187,0,4.45,18,36,124,6.96,4.26,0
2015,Derron Smith,Fresno St.,FS,5.7,70,0,200,0,0,0,0,0,0,0,0
2015,Devin Smith,Ohio St.,WR,5.7,72,0,196,0,4.42,10,39,122,0,4.15,0
2015,Donovan Smith,Penn St.,OG,5.3,78,0,338,0,5.27,26,32,109,7.95,4.79,0
2015,Preston Smith,Mississippi St.,DE,5.6,77,0,271,0,4.74,24,34,121,7.07,4.28,0
2015,Tye Smith,Towson,CB,4.9,72,0,195,0,4.6,15,36.5,124,6.97,3.96,0
2015,Za'Darius Smith,Kentucky,DE,5.5,76,0,274,0,4.83,23,29,113,7.42,4.66,0
2015,Martrell Spaight,Arkansas,OLB,5.3,72,0,236,0,4.88,25,35,120,7.66,0,0
2015,Jaelen Strong,Arizona State,WR,5.8,74,0,217,0,4.44,0,42,123,0,0,0
2015,J.T. Surratt,South Carolina,DT,5.2,73,0,304,0,5.19,29,30,106,7.78,4.71,0
2015,Damian Swann,Georgia,CB,5.3,72,0,189,0,4.5,0,33,118,0,0,0
2015,Jaquiski Tartt,Samford,SS,5.5,73,0,221,0,4.53,0,0,124,0,0,0
2015,J.R. Tavai,USC,OLB,5.4,74,0,249,0,4.91,20,30.5,112,0,0,0
2015,Randall Telfer,USC,TE,0,76,0,250,0,0,20,0,0,0,0,0
2015,Shaq Thompson,Washington,OLB,6,72,0,228,0,4.64,0,33.5,117,6.99,4.08,0
2015,Tyrus Thompson,Oklahoma,OT,5.5,77,0,324,0,0,29,29,97,0,4.92,0
2015,Eric Tomlinson,Texas-El Paso,TE,4.8,78,0,263,0,4.98,19,30.5,110,0,4.54,0
2015,Laken Tomlinson,Duke,OG,5.6,75,0,323,0,5.33,25,31.5,103,8.17,4.87,0
2015,Lynden Trail,Norfolk St.,DE,5.1,79,0,269,0,4.91,24,32.5,117,7.32,4.48,0
2015,Louis Trinca-Pasat,Iowa,DT,5.3,73,0,290,0,4.96,0,32,105,7.4,4.3,0
2015,Davis Tull,Tennessee-Chattanooga,OLB,5.2,74,0,246,0,0,26,42.5,132,0,0,0
2015,Max Valles,Virginia,OLB,5.4,77,0,251,0,4.83,0,36.5,121,7.59,4.37,0
2015,Tyler Varga,Yale,FB,5.2,71,0,222,0,0,23,0,0,0,0,0
2015,Zack Wagenmann,Montana,DE,0,75,0,247,0,4.82,14,37.5,109,7.07,4.26,0
2015,Clive Walford,Miami,TE,5.6,76,0,251,0,4.79,20,35,120,0,4.57,0
2015,Darren Waller,Georgia Tech,WR,5.4,78,0,238,0,4.46,12,37,125,7.07,4.25,0
2015,Leterrius Walton,Central Michigan,DT,5.4,77,0,319,0,5.25,25,27,103,7.91,4.78,0
2015,Tony Washington,Oregon,OLB,5,76,0,247,0,4.99,17,32.5,110,7.2,4.31,0
2015,Trae Waynes,Michigan St.,CB,6.2,72,0,186,0,4.31,19,38,122,7.06,4.39,0
2015,DeAndrew White,Alabama,WR,5.1,71,0,193,0,4.44,0,34.5,118,6.97,4.18,0
2015,Kevin White,West Virginia,WR,6.2,75,0,215,0,4.35,23,36.5,123,6.92,4.14,0
2015,Kevin White,TCU,CB,5.3,69,0,183,0,4.63,18,35.5,121,0,0,0
2015,Jermaine Whitehead,Auburn,FS,0,71,0,197,0,4.59,15,37,128,6.95,4.11,0
2015,Daryl Williams,Oklahoma,OT,5.6,77,0,327,0,5.34,27,26,97,0,5.15,0
2015,Karlos Williams,Florida St.,RB,5.3,73,0,230,0,4.48,16,33.5,117,7.16,4.46,0
2015,Leonard Williams,USC,DE,7.4,77,0,302,0,4.97,0,29.5,106,7.59,4.53,0
2015,Maxx Williams,Minnesota,TE,5.8,76,0,249,0,4.78,17,34.5,117,0,4.37,0
2015,P.J. Williams,Florida St.,CB,6,72,0,194,0,4.57,12,40,132,7.08,4.28,0
2015,Trey Williams,Texas A&M,RB,5.2,67,0,195,0,4.49,18,33.5,119,6.84,4.12,0
2015,Damien Wilson,Minnesota,ILB,5.1,72,0,245,0,4.77,22,37,119,7.21,4.2,0
2015,Julian Wilson,Oklahoma,CB,4.6,74,0,205,0,4.58,0,36,125,6.94,4.22,0
2015,Ramik Wilson,Georgia,ILB,5.4,74,0,237,0,4.77,23,35,111,0,4.51,0
2015,Jameis Winston,Florida St.,QB,6.5,76,0,231,0,4.97,0,28.5,103,7.16,4.36,0
2015,Cam Worthy,East Carolina,WR,5,74,0,211,0,0,12,0,0,0,0,0
2015,Gabe Wright,Auburn,DT,5.7,75,0,300,0,5.07,34,26.5,100,7.73,4.56,0
2015,T.J. Yeldon,Alabama,RB,5.7,73,0,226,0,4.61,22,36,117,7.19,4.22,0
2015,Zach Zenner,South Dakota St.,RB,5.3,71,0,223,0,4.6,25,41,121,7.08,4.14,0
2014,Jared Abbrederis,Wisconsin,WR,5.2,73,0,195,0,4.5,4,30.5,117,6.8,4.08,0
2014,Davante Adams,Fresno St.,WR,6,73,0,212,0,4.56,14,39.5,123,6.82,4.3,0
2014,Mo Alexander,Utah St.,SS,4.9,73,0,220,0,4.54,0,38,123,7.05,4.51,0
2014,Ricardo Allen,Purdue,CB,5.1,69,0,187,0,4.61,13,35.5,117,0,4.15,0
2014,Jace Amaro,Texas Tech,TE,5.4,77,0,265,0,4.74,28,33,118,7.42,4.3,0
2014,Antonio Andrews,Western Kentucky,RB,5.2,70,0,225,0,4.82,20,29.5,106,7.24,4.49,0
2014,Dri Archer,Kent St.,RB,5.4,68,0,173,0,4.26,20,38,122,6.86,4.06,0
2014,Matt Armstrong,Grand Valley St.,C,5.1,74,0,302,0,5.36,0,0,0,0,0,0
2014,George Atkinson,Notre Dame,RB,5.1,73,0,218,0,4.48,19,38,121,7.07,4.46,0
2014,Jeremiah Attaochu,Georgia Tech,OLB,5.5,75,0,252,0,0,0,0,0,0,0,0
2014,Dion Bailey,USC,SS,5.2,72,0,201,0,4.66,0,34,113,6.97,4.15,0
2014,Anthony Barr,UCLA,OLB,6.6,77,0,255,0,4.66,15,34.5,119,6.82,4.19,0
2014,Lamin Barrow,LSU,OLB,5.4,73,0,237,0,4.64,22,35,123,7.24,4.35,0
2014,Odell Beckham,LSU,WR,5.9,71,0,198,0,4.43,7,38.5,122,6.69,3.94,0
2014,Deion Belue,Alabama,CB,5.2,71,0,182,0,0,11,0,0,0,0,0
2014,Kelvin Benjamin,Florida St.,WR,6.4,77,0,240,0,4.61,13,32.5,119,7.33,4.39,0
2014,Bene  Benwikere,San Jose St.,CB,5.2,71,0,195,0,4.63,10,40.5,122,6.94,4.38,0
2014,Nat Berhe,San Diego St.,SS,5.2,70,0,193,0,4.71,15,35.5,117,7.08,4.22,0
2014,Kapri Bibbs,Colorado St.,RB,5,69,0,212,0,4.67,24,29,106,0,0,0
2014,Joel Bitonio,Nevada,OT,5.5,76,0,302,0,4.97,22,32,114,7.37,4.44,0
2014,Rob Blanchflower,Massachusetts,TE,5.1,76,0,256,0,0,0,0,0,0,0,0
2014,Alfred Blue,LSU,RB,5.2,74,0,223,0,4.63,13,32,121,7.15,4.5,0
2014,Russell Bodine,North Carolina,C,5.3,75,0,310,0,5.18,42,29,109,8.26,4.66,0
2014,Conor Boffeli,Iowa,OG,4.8,76,0,298,0,5.3,21,25,101,7.44,4.61,0
2014,Chris  Borland,Wisconsin,ILB,5.6,71,0,248,0,4.83,27,31,114,7.18,4.27,0
2014,Blake Bortles,Central Florida,QB,6.4,77,0,232,0,4.93,0,32.5,115,7.08,4.21,0
2014,Tre  Boston,North Carolina,SS,5.1,72,0,204,0,4.59,18,35,116,7.04,4.31,0
2014,Chris  Boswell,Rice,K,5.1,74,0,185,0,0,0,0,0,0,0,0
2014,Chris Boyd,Vanderbilt,WR,5.2,76,0,206,0,4.73,12,0,0,0,0,0
2014,Tajh Boyd,Clemson,QB,5.4,73,0,222,0,4.84,0,30.5,106,7.33,4.23,0
2014,Carl  Bradford,Arizona State,OLB,5.3,73,0,250,0,4.76,23,37.5,122,7.25,4.3,0
2014,Bashaud Breeland,Clemson,CB,5.6,71,0,197,0,4.62,11,34.5,123,7.04,4.33,0
2014,Teddy Bridgewater,Louisville,QB,6.3,74,0,214,0,0,0,30,113,7.17,4.2,0
2014,Justin Britt,Missouri,OT,5.2,78,0,325,0,5.19,23,27.5,100,8.14,4.69,0
2014,Jason Bromley,Syracuse,DT,5.2,75,0,306,0,5.06,26,33.5,106,7.92,0,0
2014,Terrence Brooks,Florida St.,FS,5.3,71,0,198,0,4.42,10,38,119,7.35,0,0
2014,Corey Brown,Ohio St.,WR,4.9,71,0,178,0,4.51,0,33,116,7.16,4.22,0
2014,John Brown,Pittsburg St. (KS),WR,5,70,0,179,0,4.34,0,36.5,119,6.91,4.12,0
2014,Jonathan Brown,Illinois,OLB,5.2,72,0,238,0,5.03,16,31,108,7.77,4.56,0
2014,Preston Brown,Louisville,ILB,5.4,73,0,251,0,4.86,23,33,116,6.98,4.26,0
2014,Martavis Bryant,Clemson,WR,5.3,76,0,211,0,4.42,16,39,124,7.18,4.15,0
2014,Deone Bucannon,Washington St.,SS,5.3,73,0,211,0,4.49,19,36.5,125,6.96,4.26,0
2014,Max Bullough,Michigan St.,ILB,5.2,75,0,249,0,4.78,30,31,112,7.22,4.3,0
2014,Isaiah Burse,Fresno St.,WR,5.2,70,0,188,0,4.58,16,31,115,6.74,3.94,0
2014,Trey Burton,Florida,TE,5.2,74,0,224,0,4.62,0,30,112,7.14,4.32,0
2014,Mike Campanaro,Wake Forest,WR,5.1,69,0,192,0,4.46,20,39,122,6.77,4.01,0
2014,Ka'Deem Carey,Arizona,RB,5.8,69,0,207,0,4.7,19,32.5,115,7.08,4.38,0
2014,Derek Carr,Fresno St.,QB,5.8,74,0,214,0,4.69,0,34.5,110,0,4.2,0
2014,Ryan Carrethers,Arkansas State,NT,5.2,73,0,337,0,5.47,32,26,88,7.89,0,0
2014,Travis Carrie,Ohio,CB,5.4,72,0,206,0,0,17,0,0,0,0,0
2014,Steven Clark,Auburn,P,4.8,77,0,231,0,0,0,0,0,0,0,0
2014,Will Clarke,West Virginia,DE,5,78,0,271,0,4.77,22,32,112,7.26,0,0
2014,Ha Ha Clinton-Dix,Alabama,FS,6.1,73,0,208,0,4.58,11,33,119,7.16,4.16,0
2014,Jadeveon Clowney,South Carolina,DE,7.5,77,0,266,0,4.53,21,37.5,124,7.27,0,0
2014,Ross Cockrell,Duke,CB,5.4,72,0,191,0,4.56,10,36.5,122,7.28,4.32,0
2014,Brandon Coleman,Rutgers,WR,5.4,78,0,225,0,4.56,21,32.5,0,7.33,4.51,0
2014,Deandre Coleman,California,DT,5.4,77,0,314,0,0,24,0,0,0,0,0
2014,Kain Colter,Northwestern,WR,5.3,70,0,198,0,0,0,0,0,0,0,0
2014,Aaron Colvin,Oklahoma,CB,5.3,71,0,177,0,0,0,0,0,0,0,0
2014,Brandin Cooks,Oregon St.,WR,5.8,70,0,189,0,4.33,16,36,120,6.76,3.81,0
2014,Damian Copeland,Louisville,WR,4.8,71,0,184,0,4.5,12,40,120,6.53,3.9,0
2014,J.C. Copeland,LSU,FB,5.1,71,0,271,0,4.95,23,28.5,111,7.68,4.58,0
2014,Tim Cornett,UNLV,RB,5,72,0,209,0,4.48,0,34.5,125,7.01,4.26,0
2014,Scott Crichton,Oregon St.,DE,5.4,75,0,273,0,4.84,24,31.5,108,7.19,0,0
2014,Isaiah Crowell,Alabama St.,RB,5,71,0,224,0,4.57,23,38,117,0,0,0
2014,Chris Davis,Auburn,CB,5.2,70,0,202,0,0,15,0,0,0,0,0
2014,Mike Davis,Texas,WR,5.2,72,0,197,0,0,10,0,0,0,0,0
2014,Anthony Denham,Utah,TE,4.7,76,0,235,0,4.77,0,32.5,0,0,0,0
2014,Darqueze Dennard,Michigan St.,CB,5.9,71,0,199,0,4.51,15,0,0,0,0,0
2014,Pierre Desir,Lindenwood,CB,5.3,73,0,198,0,4.59,11,35,133,6.86,4.3,0
2014,Ahmad Dixon,Baylor,SS,5.2,72,0,212,0,4.64,14,32,111,7.55,4.5,0
2014,Brandon Dixon,Northwest Missouri St.,CB,5.2,71,0,203,0,4.41,17,32.5,117,7.15,4.27,0
2014,Aaron Donald,Pittsburgh,DT,5.4,73,0,285,0,4.68,35,32,116,7.11,0,0
2014,Jonathan Dowling,Western Kentucky,SS,5.2,75,0,190,0,4.52,8,33.5,118,7.04,4.24,0
2014,Dakota Dozier,Furman,OT,5.4,76,0,313,0,5.42,23,24,101,8.14,4.89,0
2014,Joe Don Duncan,Dixie St.,TE,5,75,0,268,0,0,35,0,0,0,0,0
2014,Kony Ealy,Missouri,DE,5.8,76,0,273,0,4.92,22,31,114,6.83,0,0
2014,Dominique Easley,Florida,DT,5.3,74,0,288,0,0,26,0,0,0,0,0
2014,Eric Ebron,North Carolina,TE,6.4,76,0,250,0,4.6,24,32,120,0,0,0
2014,Kasim Edebali,Boston College,DE,5.1,74,0,253,0,4.79,19,34.5,115,7.2,0,0
2014,Kadeem Edwards,Tennessee St.,OG,5,76,0,313,0,5.25,26,27,99,7.95,4.82,0
2014,Bruce Ellington,South Carolina,WR,5.4,69,0,197,0,4.45,15,39.5,120,6.69,3.95,0
2014,Justin Ellis,Louisiana Tech,DT,4.8,73,0,334,0,5.27,25,28,92,7.81,0,0
2014,IK Enemkpali,Louisiana Tech,DE,5.1,73,0,261,0,5.01,28,34,112,7.67,0,0
2014,Quincy Enunwa,Nebraska,WR,4.8,74,0,225,0,4.45,19,0,0,0,0,0
2014,Mike Evans,Texas A&M,WR,6.2,77,0,231,0,4.53,12,37,0,7.08,4.26,0
2014,Shaq Evans,UCLA,WR,5.3,73,0,213,0,4.51,13,34.5,122,7.07,4.21,0
2014,Antone Exum,Virginia Tech,CB,5.4,72,0,213,0,4.59,17,35,117,7.05,4.13,0
2014,David Fales,San Jose St.,QB,5.2,74,0,212,0,4.99,0,28,103,7.55,4.5,0
2014,Matt Feiler,Bloomsburg,OT,4.6,78,0,330,0,5.37,36,26.5,103,8.13,4.86,0
2014,Anthony Fera,Texas,K,5,73,0,211,0,0,0,0,0,0,0,0
2014,Ego Ferguson,LSU,DT,5.5,75,0,315,0,0,24,0,0,0,0,0
2014,C.J. Fiedorowicz,Iowa,TE,5.5,77,0,265,0,4.76,25,31.5,116,7.1,4.26,0
2014,Timothy Flanders,Sam Houston St.,RB,4.8,69,0,207,0,4.75,20,32,113,7.07,0,0
2014,Cameron Fleming,Stanford,OT,5.2,77,0,323,0,5.28,26,23.5,97,8.24,5,0
2014,David Fluellen,Toledo,RB,5.1,71,0,224,0,4.72,0,36.5,120,6.9,0,0
2014,Dee Ford,Auburn,DE,5.4,74,0,252,0,0,0,0,0,0,0,0
2014,Khairi Fortt,California,ILB,5.2,74,0,248,0,4.7,30,36,120,0,0,0
2014,Bennie Fowler,Michigan St.,WR,5,73,0,217,0,4.52,0,36,126,7.06,4.18,0
2014,Austin Franklin,New Mexico St.,WR,5.1,71,0,189,0,4.56,7,36,124,7.07,4.33,0
2014,Devonta Freeman,Florida St.,RB,5.6,68,0,206,0,4.58,0,31.5,118,7.11,4.26,0
2014,Kyle Fuller,Virginia Tech,CB,5.4,72,0,190,0,4.49,12,38.5,128,6.9,4.19,0
2014,Zach Fulton,Tennessee,OG,5.3,77,0,316,0,5.16,25,24.5,98,7.87,5.16,0
2014,Tyler Gaffney,Stanford,RB,5.1,71,0,220,0,4.49,0,36.5,116,6.78,4.18,0
2014,E.J. Gaines,Missouri,CB,5.3,70,0,190,0,0,15,0,0,0,0,0
2014,Phillip Gaines,Rice,CB,4.5,72,0,193,0,4.38,11,36.5,122,6.62,4.04,0
2014,Jeremy Gallon,Michigan,WR,5,67,0,185,0,4.49,15,0,0,0,0,0
2014,Jimmy Garoppolo,Eastern Illinois,QB,5.4,74,0,226,0,4.97,0,30.5,110,7.04,4.26,0
2014,James Gayle,Virginia Tech,DE,5.3,76,0,259,0,4.7,26,37,122,7.19,0,0
2014,Jeremiah George,Iowa St.,ILB,5.2,71,0,234,0,4.91,28,33,116,0,0,0
2014,Justin Gilbert,Oklahoma St.,CB,6.3,72,0,202,0,4.37,20,35.5,126,6.92,0,0
2014,Crockett Gillmore,Colorado St.,TE,5,78,0,260,0,4.89,0,33.5,120,7.42,4.44,0
2014,Demetri Goodson,Baylor,CB,5,71,0,194,0,4.52,11,37,123,6.8,4.34,0
2014,Ryan Grant,Tulane,WR,5.1,72,0,199,0,4.64,8,35.5,119,6.68,4.11,0
2014,Marion Grice,Arizona State,RB,5.2,72,0,208,0,0,0,0,0,0,0,0
2014,Xavier Grimble,USC,TE,5.2,76,0,257,0,0,0,26.5,113,0,0,0
2014,Ryan Groy,Wisconsin,OG,5.2,77,0,316,0,5.19,26,26.5,108,7.49,4.47,0
2014,Ra'Shede Hageman,Minnesota,DT,6.1,78,0,310,0,5.02,32,35.5,114,7.87,0,0
2014,Andre Hal,Vanderbilt,CB,5.2,70,0,188,0,4.5,15,35.5,119,7.14,4.27,0
2014,Jon Halapio,Florida,OG,5,75,0,323,0,5.34,0,21.5,100,8.26,4.83,0
2014,Victor Hampton,South Carolina,CB,5.3,69,0,197,0,4.69,20,33.5,118,7.01,4.2,0
2014,Jonotthan Harrison,Florida,C,5.2,75,0,304,0,5.15,27,27,113,7.97,4.86,0
2014,Taylor Hart,Oregon,DE,5.3,78,0,281,0,0,21,0,0,0,0,0
2014,Matt Hazel,Coastal Carolina,WR,5.2,73,0,198,0,4.5,15,36.5,118,7.08,4.2,0
2014,Marcus Heit,Kansas St.,LS,5,75,0,258,0,4.91,0,29,0,0,0,0
2014,Seantrel Henderson,Miami,OT,5.6,79,0,331,0,5.04,0,24,95,8.15,4.77,0
2014,Robert Herron,Wyoming,WR,5.2,69,0,193,0,4.48,18,35.5,125,6.84,4.27,0
2014,Ryan Hewitt,Stanford,FB,5,76,0,246,0,4.87,0,33,109,7.04,4.35,0
2014,Jeremy Hill,LSU,RB,5.8,73,0,233,0,4.66,20,29,113,0,0,0
2014,Anthony Hitchens,Iowa,OLB,5,72,0,240,0,4.74,23,31.5,116,7.15,4.45,0
2014,Zach Hocker,Arkansas,K,4.5,72,0,189,0,0,0,0,0,0,0,0
2014,Cody Hoffman,BYU,WR,5.1,76,0,223,0,4.65,13,27.5,108,6.89,4.2,0
2014,Tom Hornsey,Memphis,P,5,75,0,221,0,0,0,0,0,0,0,0
2014,Adrian Hubbard,Alabama,OLB,5.4,78,0,257,0,4.69,0,38.5,117,0,0,0
2014,Josh Huff,Oregon,WR,5.3,71,0,206,0,4.51,14,35.5,116,0,0,0
2014,Marqueston Huff,Wyoming,FS,5.7,71,0,196,0,4.49,15,35.5,118,7.26,4.19,0
2014,Allen Hurns,Miami,WR,5.1,73,0,198,0,4.55,14,31,120,7.23,4.5,0
2014,James Hurst,North Carolina,OT,5.4,77,0,296,0,0,0,0,0,0,0,0
2014,Carlos Hyde,Ohio St.,RB,6.2,72,0,230,0,4.66,19,34.5,114,0,0,0
2014,Kerry Hyder,Texas Tech,DT,4.9,74,0,290,0,5.1,20,29.5,108,7.23,0,0
2014,Gabe Ikard,Oklahoma,C,5.2,76,0,304,0,5.13,22,26,103,7.3,4.37,0
2014,Andrew Jackson,Western Kentucky,ILB,5.2,73,0,254,0,0,0,0,0,0,0,0
2014,Bennett Jackson,Notre Dame,CB,5.2,72,0,195,0,4.51,13,38,128,6.75,4,0
2014,Gabe Jackson,Mississippi St.,OG,6,75,0,336,0,5.51,30,29,108,8.25,4.78,0
2014,Nic Jacobs,McNeese St.,TE,5,77,0,269,0,0,15,0,0,0,0,0
2014,Ja'Wuan James,Tennessee,OT,5.6,78,0,311,0,5.34,22,29,103,7.42,4.56,0
2014,Kendall James,Maine,CB,5.3,70,0,180,0,4.44,9,39,0,6.81,4.19,0
2014,Jeff Janis,Saginaw Valley St.,WR,5.3,75,0,219,0,4.42,20,37.5,123,6.64,3.98,0
2014,Stanley Jean-Baptiste,Nebraska,CB,5.3,75,0,218,0,4.61,13,41.5,128,0,4.33,0
2014,Jackson Jeffcoat,Texas,DE,5.2,75,0,247,0,4.63,18,36,123,6.97,0,0
2014,Marcel Jensen,Fresno St.,TE,5.3,78,0,259,0,4.85,24,35,115,7.38,4.6,0
2014,Timmy Jernigan,Florida St.,NT,5.6,74,0,299,0,5.06,27,29.5,102,0,0,0
2014,Anthony Johnson,LSU,DT,5.6,74,0,308,0,5.24,20,24.5,102,7.93,0,0
2014,Dontae Johnson,N.C. State,CB,5.3,74,0,200,0,4.45,12,38.5,124,6.82,4.24,0
2014,Storm Johnson,Central Florida,RB,5.3,72,0,209,0,4.6,16,35.5,118,0,0,0
2014,Wesley Johnson,Vanderbilt,OT,5.2,77,0,297,0,5.11,26,29,111,7.4,4.64,0
2014,Christian Jones,Florida St.,ILB,5.3,75,0,240,0,4.74,0,33.5,115,0,0,0
2014,DaQuan Jones,Penn St.,DT,5.6,76,0,322,0,5.35,25,27.5,101,7.73,0,0
2014,Howard Jones,Shepherd,DE,5.2,74,0,235,0,4.6,21,40.5,124,7.16,0,0
2014,T.J.  Jones,Notre Dame,WR,5.4,72,0,188,0,4.48,0,33,119,6.82,4.27,0
2014,Reggie Jordan,Missouri Western,TE,5.2,75,0,240,0,4.77,24,30,116,7.22,4.3,0
2014,Henry Josey,Missouri,RB,5.1,68,0,194,0,4.43,20,34.5,118,7.07,4.13,0
2014,Lamarcus Joyner,Florida St.,CB,5.2,68,0,184,0,4.55,14,37.5,124,7.26,4.4,0
2014,Devon Kennard,USC,OLB,5.1,75,0,249,0,4.7,23,30,113,7.25,4.32,0
2014,Zachariah Kerr,Delaware,NT,5.1,73,0,326,0,5.08,28,28.5,99,7.93,0,0
2014,Christian Kirksey,Iowa,OLB,5.2,74,0,233,0,0,16,32,122,0,0,0
2014,Cyrus Kouandjio,Alabama,OT,5.8,79,0,322,0,5.59,21,27.5,96,7.71,4.84,0
2014,Kenny Ladler,Vanderbilt,FS,5,72,0,207,0,4.7,24,36.5,127,0,0,0
2014,Jarvis Landry,LSU,WR,5.6,71,0,205,0,4.77,12,28.5,110,0,0,0
2014,Tyler Larsen,Utah St.,C,5.2,76,0,313,0,0,36,23.5,102,8.22,4.7,0
2014,Cody Latimer,Indiana,WR,5.2,74,0,215,0,0,23,0,0,0,0,0
2014,Demarcus Lawrence,Boise St.,DE,6.1,75,0,251,0,4.8,20,34.5,113,7.46,0,0
2014,Nevin Lawson,Utah St.,CB,4.8,69,0,190,0,4.48,16,33,120,7.12,4.4,0
2014,Marqise Lee,USC,WR,6.2,72,0,192,0,4.52,0,38,127,0,4.01,0
2014,Charles Leno Jr.,Boise St.,OT,5.2,76,0,303,0,0,21,29,108,7.57,4.4,0
2014,A.C. Leonard,Tennessee St.,TE,5,74,0,252,0,4.5,20,34,128,0,0,0
2014,Richie Leone,Houston,P,5,75,0,211,0,0,0,0,0,0,0,0
2014,Taylor Lewan,Michigan,OT,6.2,79,0,309,0,4.87,29,30.5,117,7.39,4.49,0
2014,Isaiah Lewis,Michigan St.,SS,5.2,70,0,211,0,4.6,15,36.5,122,7.05,4.47,0
2014,Brandon Linder,Miami,OG,5.3,78,0,311,0,5.35,30,26.5,100,0,0,0
2014,Corey Linsley,Ohio St.,C,5.1,75,0,296,0,0,36,27,0,0,0,0
2014,Boseko Lokombo,Oregon,OLB,5.1,74,0,225,0,4.66,0,0,122,7.15,4.3,0
2014,Spencer Long,Nebraska,OG,5.3,77,0,320,0,0,0,0,0,0,0,0
2014,Craig Loston,LSU,SS,5.6,71,0,217,0,4.65,12,32.5,119,7.15,4.35,0
2014,Luke Lucas,Kansas St.,OT,5.2,80,0,316,0,0,0,0,0,0,0,0
2014,Marcus Lucas,Missouri,WR,5.1,76,0,218,0,4.6,20,36,124,7.07,4.25,0
2014,Colt Lyerla,Oregon,TE,5.3,76,0,242,0,4.61,15,39,128,0,0,0
2014,Aaron  Lynch,South Florida,DE,5.2,77,0,249,0,0,18,0,0,0,0,0
2014,Arthur Lynch,Georgia,TE,5.1,77,0,258,0,4.82,28,29.5,116,7.38,4.35,0
2014,Jordan Lynch,Northern Illinois,QB,5,72,0,217,0,4.76,0,29.5,109,6.55,4.2,0
2014,Khalil Mack,Buffalo,OLB,6.7,75,0,251,0,4.65,23,40,128,7.08,4.18,0
2014,Cody Mandell,Alabama,P,5.1,74,0,216,0,4.89,0,27,0,0,0,0
2014,Eathyn Manumaleuna,BYU,DE,5.2,74,0,296,0,5.16,29,28,101,7.78,0,0
2014,Johnny Manziel,Texas A&M,QB,5.9,72,0,207,0,4.68,0,31.5,113,6.75,4.03,0
2014,Cassius Marsh,UCLA,DE,5.4,76,0,252,0,4.89,14,32,108,7.08,0,0
2014,Kareem Martin,North Carolina,DE,5.3,78,0,272,0,4.72,22,35.5,129,7.2,0,0
2014,Marcus Martin,USC,C,5.5,75,0,320,0,0,23,0,0,0,0,0
2014,Zack Martin,Notre Dame,OT,6,76,0,308,0,0,29,28,106,7.65,4.59,0
2014,Tre Mason,Auburn,RB,5.8,68,0,207,0,4.5,0,38.5,126,0,4.15,0
2014,Jeff Mathews,Cornell,QB,5.2,76,0,223,0,5.26,0,25.5,105,7.14,4.36,0
2014,Jake  Matthews,Texas A&M,OT,6.7,77,0,308,0,5.07,24,30.5,105,7.34,4.47,0
2014,Jordan Matthews,Vanderbilt,WR,5.6,75,0,212,0,4.46,21,35.5,120,6.95,4.18,0
2014,Josh Mauro,Stanford,DE,5.2,78,0,271,0,5.21,21,32,116,7.43,0,0
2014,AJ McCarron,Alabama,QB,5.6,75,0,220,0,4.94,0,28,99,7.18,4.34,0
2014,Daniel McCullers,Tennessee,DT,5.6,79,0,352,0,0,27,20.5,97,0,0,0
2014,Dexter McDougle,Maryland,CB,5.1,70,0,196,0,0,0,0,0,0,0,0
2014,Keith McGill,Utah,CB,5.4,75,0,211,0,4.51,0,39,129,7.29,4.18,0
2014,Jerick McKinnon,Georgia Southern,RB,5.2,69,0,209,0,4.41,32,40.5,132,6.83,4.12,0
2014,Zach Mettenberger,LSU,QB,5.3,77,0,224,0,0,0,0,0,0,0,0
2014,Jack Mewhort,Ohio St.,OT,5.6,78,0,309,0,5.37,28,26,101,7.79,4.64,0
2014,Trey Millard,Oklahoma,FB,5.1,74,0,247,0,0,0,0,0,0,0,0
2014,Tevin Mims,South Florida,DE,4.9,76,0,260,0,4.95,17,27.5,109,0,0,0
2014,Terrance Mitchell,Oregon,CB,5.2,71,0,192,0,4.63,0,34,117,6.57,4,0
2014,Donte Moncrief,Mississippi,WR,5.8,74,0,221,0,4.4,13,39.5,132,7.02,4.3,0
2014,Zach Moore,Concordia (MN),DE,5.3,77,0,269,0,4.84,23,33.5,123,7.41,0,0
2014,James Morris,Iowa,ILB,5,73,0,241,0,4.8,18,34.5,117,6.94,4.36,0
2014,Stephen Morris,Miami,QB,5.3,74,0,213,0,4.63,0,30,111,7.36,4.49,0
2014,Morgan Moses,Virginia,OT,5.3,78,0,314,0,5.35,0,21.5,106,7.93,4.95,0
2014,C.J. Mosley,Alabama,ILB,6.5,74,0,234,0,0,0,35,118,7.3,4.4,0
